TeamBlueTopChampionName,TeamBlueTopWinRate,TeamBlueTopWins,TeamBlueTopLosses,TeamBlueTopLeaguePoints,TeamRedTopChampionName,TeamRedTopWinRate,TeamRedTopWins,TeamRedTopLosses,TeamRedTopLeaguePoints,TeamBlueJungleChampionName,TeamBlueJungleWinRate,TeamBlueJungleWins,TeamBlueJungleLosses,TeamBlueJungleLeaguePoints,TeamRedJungleChampionName,TeamRedJungleWinRate,TeamRedJungleWins,TeamRedJungleLosses,TeamRedJungleLeaguePoints,TeamBlueMidChampionName,TeamBlueMidWinRate,TeamBlueMidWins,TeamBlueMidLosses,TeamBlueMidLeaguePoints,TeamRedMidChampionName,TeamRedMidWinRate,TeamRedMidWins,TeamRedMidLosses,TeamRedMidLeaguePoints,TeamBlueADCChampionName,TeamBlueADCWinRate,TeamBlueADCWins,TeamBlueADCLosses,TeamBlueADCLeaguePoints,TeamRedADCChampionName,TeamRedADCWinRate,TeamRedADCWins,TeamRedADCLosses,TeamRedADCLeaguePoints,TeamBlueSupportChampionName,TeamBlueSupportWinRate,TeamBlueSupportWins,TeamBlueSupportLosses,TeamBlueSupportLeaguePoints,TeamRedSupportChampionName,TeamRedSupportWinRate,TeamRedSupportWins,TeamRedSupportLosses,TeamRedSupportLeaguePoints
104,0.5,100,100,1000,40,0.53,251,221,953,60,0.5,100,100,1000,136,0.5,100,100,1000,123,0.5,100,100,1000,154,0.5,100,100,1000,138,0.5,100,100,1000,51,0.5,100,100,1000,162,0.5,100,100,1000,110,0.5,100,100,1000
64,0.5,100,100,1000,19,0.53,342,308,1116,14,0.5,100,100,1000,39,0.54,250,213,1320,20,0.52,419,380,1212,124,0.56,145,112,1206,51,0.6,84,57,1192,150,0.5,100,100,1000,130,0.6,102,68,1081,116,0.52,347,314,1078
90,0.5,100,100,1000,32,0.5,100,100,1000,29,0.5,100,100,1000,47,0.53,291,261,1003,106,0.5,100,100,1000,61,0.54,333,280,1367,108,0.54,325,280,1316,111,0.5,100,100,1000,84,0.54,261,226,1003,110,0.52,279,254,1002
48,0.5,100,100,1000,38,0.55,205,171,1021,86,0.56,201,157,1076,143,0.5,100,100,1000,8,0.5,100,100,1000,131,0.57,277,209,1373,159,0.5,100,100,1000,118,0.5,100,100,1000,98,0.5,100,100,1000,13,0.5,100,100,1000
36,0.5,100,100,1000,44,0.54,214,184,999,62,0.5,100,100,1000,69,0.5,100,100,1000,38,0.5,100,100,1000,49,0.5,100,100,1000,159,0.5,100,100,1000,50,0.5,100,100,1000,46,0.5,100,100,1000,121,0.5,100,100,1000
105,0.56,211,167,1234,132,0.62,154,96,1009,69,0.5,100,100,1000,29,0.5,100,100,1000,127,0.5,100,100,1000,153,0.5,100,100,1000,111,0.54,174,149,1002,30,0.53,438,391,1173,98,0.5,100,100,1000,95,0.5,100,100,1000
146,0.5,100,100,1000,1,0.5,100,100,1000,67,0.5,100,100,1000,149,0.5,100,100,1000,127,0.65,93,49,1309,96,0.5,100,100,1000,30,0.54,222,188,1100,56,0.54,242,208,1009,55,0.5,100,100,1000,135,0.5,100,100,1000
48,0.66,134,70,1437,90,0.5,100,100,1000,149,0.5,100,100,1000,56,0.5,100,100,1000,145,0.5,100,100,1000,124,0.5,100,100,1000,26,0.5,100,100,1000,9,0.53,269,235,1091,55,0.5,100,100,1000,130,0.5,100,100,1000
37,0.5,100,100,1000,114,0.5,100,100,1000,136,0.5,100,100,1000,149,0.62,93,58,1012,8,0.5,100,100,1000,95,0.5,100,100,1000,9,0.5,100,100,1000,18,0.5,100,100,1000,130,0.56,185,148,1161,16,0.55,240,200,1192
36,0.5,100,100,1000,114,0.5,100,100,1000,28,0.5,100,100,1000,62,0.5,100,100,1000,58,0.5,100,100,1000,34,0.56,231,184,1377,159,0.5,100,100,1000,53,0.5,100,100,1000,78,0.5,100,100,1000,84,0.54,267,224,1126
103,0.5,100,100,1000,49,0.53,290,259,941,144,0.5,100,100,1000,38,0.57,168,126,1061,8,0.5,100,100,1000,140,0.5,100,100,1000,159,0.5,100,100,1000,150,0.53,351,308,1225,98,0.5,100,100,1000,13,0.5,100,100,1000
44,0.5,100,100,1000,148,0.52,416,380,1046,67,0.5,100,100,1000,136,0.5,100,100,1000,138,0.5,100,100,1000,49,0.5,100,100,1000,159,0.5,100,100,1000,56,0.5,100,100,1000,13,0.5,100,100,1000,84,0.5,100,100,1000
114,0.52,328,297,1083,35,0.55,215,175,1086,104,0.58,205,149,1335,38,0.54,244,211,1080,116,0.52,347,314,1078,34,0.5,100,100,1000,51,0.5,100,100,1000,44,0.5,100,100,1000,120,0.5,100,100,1000,84,0.54,261,226,1003
154,0.5,100,100,1000,19,0.5,100,100,1000,106,0.5,100,100,1000,67,0.5,100,100,1000,33,0.5,100,100,1000,146,0.5,100,100,1000,26,0.5,100,100,1000,50,0.5,100,100,1000,95,0.5,100,100,1000,125,0.5,100,100,1000
117,0.5,100,100,1000,36,0.5,100,100,1000,67,0.5,100,100,1000,24,0.5,100,100,1000,106,0.5,100,100,1000,131,0.53,266,234,1011,53,0.5,100,100,1000,18,0.54,217,183,1043,84,0.53,334,299,942,8,0.5,100,100,1000
20,0.5,100,100,1000,162,0.56,231,184,1377,143,0.5,100,100,1000,76,0.54,371,316,1575,153,0.53,406,363,1246,32,0.5,100,100,1000,150,0.53,458,410,1145,159,0.52,296,269,1098,98,0.58,200,143,1341,72,0.5,100,100,1000
49,0.6,179,118,1239,105,0.56,211,167,1234,76,0.5,100,100,1000,47,0.5,100,100,1000,34,0.53,327,289,1067,123,0.5,100,100,1000,9,0.57,270,203,1555,51,0.5,100,100,1000,98,0.54,262,225,1118,130,0.63,186,111,1702
92,0.55,274,222,1060,154,0.5,100,100,1000,152,0.54,244,211,1080,67,0.5,100,100,1000,142,0.5,100,100,1000,126,0.56,260,204,1534,10,0.53,263,234,1061,159,0.5,100,100,1000,78,0.5,100,100,1000,16,0.62,154,96,1009
49,0.5,100,100,1000,117,0.62,131,80,1198,144,0.5,100,100,1000,115,0.5,100,100,1000,2,0.56,145,112,1206,131,0.55,361,299,1656,150,0.54,325,280,1316,118,0.5,100,100,1000,84,0.5,100,100,1000,98,0.54,333,280,1367
117,0.5,100,100,1000,80,0.5,100,100,1000,14,0.5,100,100,1000,149,0.5,100,100,1000,126,0.5,100,100,1000,57,0.5,100,100,1000,71,0.5,100,100,1000,51,0.59,120,85,1053,78,0.55,226,185,1099,84,0.5,100,100,1000
154,0.5,100,100,1000,61,0.53,269,235,1091,123,0.5,100,100,1000,38,0.57,221,168,1802,52,0.5,100,100,1000,49,0.5,100,100,1000,150,0.5,100,100,1000,53,0.5,100,100,1000,98,0.54,261,221,1017,95,0.5,100,100,1000
74,0.5,100,100,1000,48,0.57,149,112,1080,123,0.5,100,100,1000,29,0.5,100,100,1000,11,0.5,100,100,1000,44,0.5,100,100,1000,10,0.5,100,100,1000,30,0.52,451,415,1199,72,0.53,334,299,942,42,0.53,216,192,1005
36,0.5,100,100,1000,8,0.5,100,100,1000,96,0.5,100,100,1000,39,0.5,100,100,1000,3,0.54,372,317,1471,158,0.54,274,232,1101,53,0.5,100,100,1000,150,0.59,285,202,1624,95,0.56,271,211,1508,120,0.5,100,100,1000
76,0.5,100,100,1000,64,0.5,100,100,1000,127,0.65,93,49,1309,86,0.56,201,157,1076,70,0.5,100,100,1000,2,0.55,234,195,1312,54,0.55,197,161,1046,150,0.52,296,269,1098,17,0.55,280,233,1516,95,0.5,100,100,1000
32,0.55,222,182,982,52,0.53,290,259,941,86,0.53,457,399,1561,63,0.53,276,241,1102,67,0.53,351,311,1195,20,0.55,361,299,1656,9,0.57,162,124,1206,56,0.5,100,100,1000,95,0.54,284,240,1275,130,0.63,186,111,1702
116,0.52,347,314,1078,47,0.57,239,179,1522,56,0.5,100,100,1000,144,0.5,100,100,1000,64,0.5,100,100,1000,2,0.5,100,100,1000,159,0.58,212,152,1389,51,0.54,325,280,1316,84,0.55,254,211,1401,110,0.5,100,100,1000
40,0.57,152,117,1033,149,0.5,100,100,1000,63,0.5,100,100,1000,38,0.5,100,100,1000,11,0.5,100,100,1000,124,0.5,100,100,1000,71,0.5,100,100,1000,140,0.5,100,100,1000,111,0.5,100,100,1000,93,0.5,100,100,1000
4,0.58,154,111,1012,103,0.56,312,245,1558,38,0.54,231,193,1217,41,0.53,434,379,1542,49,0.53,406,363,1246,66,0.5,100,100,1000,10,0.6,84,57,1192,150,0.5,100,100,1000,15,0.54,233,196,1147,55,0.5,100,100,1000
21,0.5,100,100,1000,117,0.53,290,259,941,67,0.5,100,100,1000,144,0.5,100,100,1000,124,0.5,100,100,1000,70,0.55,211,171,1207,18,0.5,100,100,1000,51,0.5,100,100,1000,73,0.5,100,100,1000,15,0.5,100,100,1000
44,0.52,328,297,1083,103,0.54,259,219,1058,109,0.5,100,100,1000,38,0.5,100,100,1000,145,0.52,401,367,1045,126,0.54,285,240,1355,51,0.59,120,85,1053,150,0.52,300,274,899,15,0.54,267,224,1126,130,0.52,295,267,970
52,0.5,100,100,1000,23,0.5,100,100,1000,143,0.5,100,100,1000,136,0.5,100,100,1000,123,0.54,274,232,1101,12,0.55,211,171,1207,56,0.5,100,100,1000,51,0.56,139,110,1143,84,0.5,100,100,1000,68,0.5,100,100,1000
52,0.5,100,100,1000,48,0.5,100,100,1000,136,0.5,100,100,1000,39,0.59,285,202,1624,124,0.5,100,100,1000,2,0.63,112,66,999,10,0.55,445,371,1847,150,0.5,100,100,1000,130,0.53,347,311,1039,42,0.5,100,100,1000
105,0.54,192,162,1060,49,0.5,100,100,1000,38,0.54,244,211,1080,47,0.5,100,100,1000,96,0.5,100,100,1000,2,0.56,231,184,1377,74,0.5,100,100,1000,159,0.56,156,122,1098,110,0.52,286,259,1014,72,0.5,100,100,1000
14,0.5,100,100,1000,48,0.5,100,100,1000,149,0.54,161,135,1049,41,0.53,434,379,1542,145,0.55,296,241,1195,66,0.53,320,281,1221,150,0.54,301,252,1013,108,0.5,100,100,1000,5,0.5,100,100,1000,84,0.5,100,100,1000
61,0.56,183,144,1223,74,0.55,201,164,1399,86,0.5,100,100,1000,144,0.56,315,250,1059,127,0.5,100,100,1000,20,0.5,100,100,1000,131,0.55,445,371,1847,53,0.5,100,100,1000,84,0.56,174,135,1177,17,0.5,100,100,1000
49,0.5,100,100,1000,44,0.51,437,413,1074,14,0.5,100,100,1000,39,0.5,100,100,1000,142,0.61,110,69,1145,122,0.56,233,186,1219,51,0.59,285,202,1624,150,0.56,139,110,1143,15,0.5,100,100,1000,130,0.56,271,211,1508
105,0.56,211,167,1234,103,0.56,131,101,1044,67,0.54,161,135,1049,149,0.5,100,100,1000,33,0.5,100,100,1000,142,0.5,100,100,1000,150,0.5,100,100,1000,53,0.54,325,280,1316,110,0.5,100,100,1000,55,0.5,100,100,1000
48,0.56,177,138,1019,122,0.5,100,100,1000,60,0.5,100,100,1000,113,0.5,100,100,1000,124,0.5,100,100,1000,58,0.5,100,100,1000,51,0.5,100,100,1000,159,0.5,100,100,1000,84,0.5,100,100,1000,120,0.5,100,100,1000
93,0.5,100,100,1000,106,0.56,190,150,1043,144,0.57,168,126,1061,47,0.69,82,36,1033,2,0.74,80,28,1106,131,0.57,277,209,1373,160,0.54,267,224,1126,159,0.55,296,241,1195,98,0.55,305,252,1424,13,0.56,138,109,1132
80,0.5,100,100,1000,61,0.5,100,100,1000,47,0.5,100,100,1000,143,0.5,100,100,1000,123,0.59,193,133,1010,93,0.5,100,100,1000,159,0.5,100,100,1000,53,0.5,100,100,1000,72,0.5,100,100,1000,121,0.5,100,100,1000
37,0.5,100,100,1000,49,0.56,312,245,1558,38,0.5,100,100,1000,143,0.54,371,316,1575,2,0.54,325,274,1299,91,0.5,100,100,1000,150,0.54,256,217,1026,9,0.5,100,100,1000,120,0.55,242,197,1397,162,0.54,285,240,1355
49,0.54,270,234,1229,154,0.5,100,100,1000,47,0.5,100,100,1000,38,0.53,236,210,932,2,0.55,280,233,1516,131,0.58,179,128,1282,150,0.53,458,410,1145,51,0.5,100,100,1000,98,0.5,100,100,1000,130,0.58,115,83,1060
114,0.5,100,100,1000,80,0.61,116,74,1225,144,0.5,100,100,1000,47,0.5,100,100,1000,159,0.5,100,100,1000,61,0.54,333,280,1367,138,0.56,258,203,1480,51,0.5,100,100,1000,95,0.58,127,92,1040,130,0.5,100,100,1000
49,0.53,269,235,1091,117,0.5,100,100,1000,39,0.5,100,100,1000,67,0.53,351,311,1195,124,0.53,331,291,1053,162,0.5,100,100,1000,150,0.55,184,150,1050,10,0.55,445,371,1847,84,0.5,100,100,1000,42,0.54,353,296,1258
44,0.5,100,100,1000,112,0.5,100,100,1000,29,0.5,100,100,1000,157,0.55,150,122,1028,131,0.56,228,181,1329,49,0.58,124,88,1157,159,0.55,254,211,1401,118,0.58,212,152,1389,98,0.54,353,296,1258,8,0.52,286,259,1014
137,0.5,100,100,1000,117,0.5,100,100,1000,47,0.5,100,100,1000,63,0.54,250,213,1320,70,0.5,100,100,1000,158,0.5,100,100,1000,30,0.5,100,100,1000,56,0.55,274,222,1060,81,0.53,334,299,942,98,0.5,100,100,1000
104,0.5,100,100,1000,117,0.62,131,80,1198,109,0.54,371,316,1575,14,0.53,297,266,1053,20,0.52,412,380,1067,12,0.5,100,100,1000,30,0.56,233,186,1219,159,0.54,205,175,1008,46,0.53,216,188,1043,98,0.54,233,196,1147
117,0.53,290,259,941,106,0.56,190,150,1043,86,0.5,100,100,1000,144,0.5,100,100,1000,162,0.5,100,100,1000,154,0.57,277,209,1373,9,0.5,100,100,1000,26,0.52,451,415,1199,130,0.54,203,172,1100,15,0.54,172,146,1004
49,0.58,130,93,1104,44,0.61,110,69,1145,41,0.54,214,184,999,123,0.5,100,100,1000,34,0.52,393,369,1045,96,0.5,100,100,1000,21,0.59,139,97,1092,65,0.58,212,152,1389,110,0.5,100,100,1000,72,0.5,100,100,1000
48,0.61,116,74,1225,19,0.57,239,179,1522,106,0.53,457,399,1561,136,0.5,100,100,1000,131,0.58,212,152,1389,38,0.5,100,100,1000,51,0.5,100,100,1000,138,0.54,325,280,1316,98,0.5,100,100,1000,110,0.55,254,211,1401
92,0.55,274,222,1060,19,0.5,100,100,1000,63,0.52,482,444,1089,29,0.53,442,397,1193,56,0.5,100,100,1000,66,0.5,100,100,1000,51,0.5,100,100,1000,9,0.5,100,100,1000,72,0.5,100,100,1000,130,0.5,100,100,1000
4,0.5,100,100,1000,32,0.5,100,100,1000,38,0.5,100,100,1000,14,0.54,270,234,1229,75,0.55,445,371,1847,2,0.5,100,100,1000,150,0.55,184,150,1050,21,0.5,100,100,1000,98,0.5,100,100,1000,110,0.52,504,463,1003
19,0.5,100,100,1000,64,0.5,100,100,1000,144,0.5,100,100,1000,47,0.5,100,100,1000,20,0.5,100,100,1000,55,0.5,100,100,1000,159,0.5,100,100,1000,56,0.5,100,100,1000,78,0.52,504,463,1003,13,0.5,100,100,1000
40,0.5,100,100,1000,92,0.62,98,61,1018,86,0.5,100,100,1000,136,0.5,100,100,1000,158,0.5,100,100,1000,116,0.5,100,100,1000,108,0.5,100,100,1000,51,0.5,100,100,1000,102,0.5,100,100,1000,130,0.55,187,153,1090
148,0.52,416,380,1046,114,0.5,100,100,1000,39,0.5,100,100,1000,88,0.5,100,100,1000,123,0.5,100,100,1000,131,0.57,165,127,1079,50,0.5,100,100,1000,138,0.5,100,100,1000,72,0.5,100,100,1000,68,0.54,172,146,1004
49,0.5,100,100,1000,113,0.5,100,100,1000,76,0.5,100,100,1000,39,0.5,100,100,1000,58,0.5,100,100,1000,96,0.5,100,100,1000,9,0.5,100,100,1000,26,0.5,100,100,1000,46,0.5,100,100,1000,121,0.5,100,100,1000
48,0.53,342,308,1116,38,0.5,100,100,1000,41,0.57,153,116,1005,144,0.5,100,100,1000,20,0.54,262,225,1118,123,0.5,100,100,1000,138,0.58,132,96,1015,51,0.58,179,128,1282,98,0.5,100,100,1000,130,0.5,100,100,1000
48,0.5,100,100,1000,19,0.5,100,100,1000,149,0.5,100,100,1000,63,0.5,100,100,1000,134,0.5,100,100,1000,3,0.55,172,140,1116,159,0.5,100,100,1000,26,0.5,100,100,1000,156,0.5,100,100,1000,126,0.5,100,100,1000
48,0.5,100,100,1000,90,0.5,100,100,1000,158,0.5,100,100,1000,109,0.5,100,100,1000,11,0.53,327,289,1067,124,0.5,100,100,1000,138,0.52,451,415,1199,51,0.57,231,177,1670,10,0.5,100,100,1000,110,0.5,100,100,1000
98,0.58,130,93,1104,37,0.62,130,79,1011,143,0.52,303,279,1018,29,0.53,442,397,1193,123,0.54,372,317,1471,162,0.55,280,233,1516,9,0.52,456,414,1107,150,0.5,100,100,1000,130,0.55,305,252,1424,15,0.54,233,196,1147
90,0.53,302,263,1093,105,0.56,211,167,1234,88,0.5,100,100,1000,109,0.5,100,100,1000,12,0.5,100,100,1000,123,0.5,100,100,1000,150,0.5,100,100,1000,159,0.55,165,136,1027,98,0.5,100,100,1000,78,0.5,100,100,1000
44,0.5,100,100,1000,92,0.62,98,61,1018,86,0.5,100,100,1000,143,0.5,100,100,1000,103,0.5,100,100,1000,126,0.5,100,100,1000,108,0.5,100,100,1000,53,0.5,100,100,1000,110,0.5,100,100,1000,34,0.5,100,100,1000
105,0.54,192,162,1060,21,0.5,100,100,1000,24,0.5,100,100,1000,67,0.55,247,202,1313,96,0.5,100,100,1000,124,0.5,100,100,1000,10,0.5,100,100,1000,150,0.5,100,100,1000,78,0.5,100,100,1000,68,0.59,152,106,1021
96,0.5,100,100,1000,19,0.5,100,100,1000,67,0.5,100,100,1000,39,0.5,100,100,1000,34,0.54,180,153,1011,123,0.5,100,100,1000,138,0.5,100,100,1000,111,0.5,100,100,1000,141,0.5,100,100,1000,55,0.5,100,100,1000
132,0.62,154,96,1009,147,0.5,100,100,1000,136,0.5,100,100,1000,158,0.5,100,100,1000,2,0.5,100,100,1000,131,0.54,256,217,1026,51,0.5,100,100,1000,56,0.5,100,100,1000,130,0.5,100,100,1000,95,0.53,406,363,1246
32,0.5,100,100,1000,48,0.53,342,308,1116,38,0.56,156,122,1098,144,0.5,100,100,1000,70,0.54,372,317,1471,2,0.57,277,209,1373,9,0.62,130,79,1011,150,0.55,296,241,1195,68,0.54,261,221,1017,98,0.58,132,97,1108
52,0.61,117,74,1291,123,0.5,100,100,1000,41,0.5,100,100,1000,38,0.51,437,413,1074,7,0.63,107,62,1136,96,0.5,100,100,1000,150,0.5,100,100,1000,51,0.59,285,202,1624,15,0.56,271,211,1508,130,0.53,347,311,1039
49,0.5,100,100,1000,90,0.5,100,100,1000,67,0.5,100,100,1000,29,0.53,442,397,1193,57,0.5,100,100,1000,7,0.5,100,100,1000,10,0.5,100,100,1000,108,0.5,100,100,1000,95,0.5,100,100,1000,110,0.5,100,100,1000
114,0.5,100,100,1000,48,0.5,100,100,1000,149,0.5,100,100,1000,94,0.5,100,100,1000,140,0.5,100,100,1000,141,0.5,100,100,1000,53,0.57,207,159,1209,11,0.5,100,100,1000,84,0.5,100,100,1000,17,0.5,100,100,1000
36,0.5,100,100,1000,74,0.5,100,100,1000,76,0.5,100,100,1000,62,0.5,100,100,1000,8,0.57,148,112,1020,2,0.56,231,184,1377,26,0.54,242,208,1009,87,0.5,100,100,1000,6,0.5,100,100,1000,161,0.5,100,100,1000
117,0.5,100,100,1000,136,0.5,100,100,1000,63,0.5,100,100,1000,106,0.53,457,399,1561,38,0.63,112,66,999,49,0.5,100,100,1000,26,0.5,100,100,1000,9,0.5,100,100,1000,42,0.5,100,100,1000,15,0.5,100,100,1000
117,0.53,342,308,1116,40,0.56,233,184,1370,144,0.5,100,100,1000,38,0.5,100,100,1000,2,0.54,174,149,1002,49,0.5,100,100,1000,53,0.5,100,100,1000,30,0.5,100,100,1000,6,0.5,100,100,1000,110,0.5,100,100,1000
117,0.5,100,100,1000,105,0.56,131,101,1044,38,0.5,100,100,1000,67,0.5,100,100,1000,27,0.5,100,100,1000,96,0.5,100,100,1000,26,0.57,162,124,1206,160,0.52,296,269,1098,84,0.56,234,181,1035,101,0.5,100,100,1000
93,0.58,167,119,1099,32,0.5,100,100,1000,136,0.5,100,100,1000,63,0.5,100,100,1000,3,0.74,80,28,1106,123,0.5,100,100,1000,159,0.5,100,100,1000,51,0.55,296,241,1195,72,0.53,290,259,941,84,0.5,100,100,1000
106,0.56,197,155,1054,37,0.5,100,100,1000,86,0.53,457,399,1561,88,0.5,100,100,1000,158,0.5,100,100,1000,96,0.5,100,100,1000,30,0.5,100,100,1000,42,0.56,174,135,1177,98,0.5,100,100,1000,110,0.5,100,100,1000
61,0.5,100,100,1000,23,0.5,100,100,1000,94,0.5,100,100,1000,41,0.5,100,100,1000,8,0.53,368,327,1068,91,0.5,100,100,1000,117,0.5,100,100,1000,138,0.55,180,146,986,110,0.5,100,100,1000,55,0.52,303,279,1018
117,0.5,100,100,1000,23,0.53,320,285,1092,38,0.53,297,266,1053,62,0.5,100,100,1000,153,0.53,351,311,1195,20,0.52,412,380,1067,30,0.5,100,100,1000,71,0.5,100,100,1000,82,0.55,153,123,1013,130,0.54,333,280,1367
114,0.5,100,100,1000,36,0.5,100,100,1000,119,0.5,100,100,1000,76,0.5,100,100,1000,123,0.54,180,153,1011,65,0.5,100,100,1000,9,0.55,165,136,1027,150,0.5,100,100,1000,84,0.5,100,100,1000,98,0.5,100,100,1000
49,0.56,312,245,1558,43,0.5,100,100,1000,47,0.5,100,100,1000,67,0.5,100,100,1000,66,0.55,361,299,1656,38,0.5,100,100,1000,51,0.5,100,100,1000,30,0.52,393,369,1045,110,0.54,333,280,1367,42,0.56,174,135,1177
40,0.53,276,241,1102,52,0.5,100,100,1000,144,0.53,366,326,1033,76,0.5,100,100,1000,70,0.5,100,100,1000,140,0.52,412,380,1067,150,0.5,100,100,1000,131,0.53,263,234,1061,46,0.5,100,100,1000,15,0.5,100,100,1000
105,0.5,100,100,1000,117,0.53,342,308,1116,149,0.5,100,100,1000,152,0.56,165,130,1015,33,0.5,100,100,1000,57,0.5,100,100,1000,51,0.5,100,100,1000,111,0.5,100,100,1000,72,0.5,100,100,1000,110,0.5,100,100,1000
105,0.56,211,167,1234,35,0.55,215,175,1086,123,0.5,100,100,1000,27,0.5,100,100,1000,158,0.5,100,100,1000,20,0.5,100,100,1000,9,0.5,100,100,1000,10,0.55,445,371,1847,130,0.5,100,100,1000,78,0.52,504,463,1003
155,0.5,100,100,1000,37,0.5,100,100,1000,149,0.5,100,100,1000,144,0.5,100,100,1000,162,0.5,100,100,1000,126,0.5,100,100,1000,53,0.5,100,100,1000,150,0.54,217,183,1043,68,0.5,100,100,1000,72,0.5,100,100,1000
48,0.5,100,100,1000,52,0.5,100,100,1000,41,0.5,100,100,1000,63,0.57,153,116,1005,123,0.52,456,414,1107,142,0.5,100,100,1000,56,0.5,100,100,1000,53,0.55,165,136,1027,95,0.6,121,82,1115,55,0.5,100,100,1000
123,0.5,100,100,1000,25,0.5,100,100,1000,132,0.5,100,100,1000,144,0.5,100,100,1000,127,0.5,100,100,1000,107,0.5,100,100,1000,150,0.5,100,100,1000,51,0.5,100,100,1000,98,0.5,100,100,1000,102,0.5,100,100,1000
154,0.54,261,226,1003,44,0.5,100,100,1000,29,0.53,442,397,1193,38,0.54,315,272,1178,8,0.5,100,100,1000,117,0.57,149,112,1080,150,0.56,258,203,1480,9,0.61,123,79,1050,46,0.5,100,100,1000,130,0.55,282,228,1597
117,0.54,220,188,1018,12,0.5,100,100,1000,136,0.5,100,100,1000,144,0.5,100,100,1000,91,0.5,100,100,1000,116,0.5,100,100,1000,150,0.5,100,100,1000,159,0.5,100,100,1000,15,0.5,100,100,1000,42,0.5,100,100,1000
1,0.5,100,100,1000,125,0.5,100,100,1000,27,0.5,100,100,1000,86,0.53,366,326,1033,12,0.5,100,100,1000,127,0.5,100,100,1000,51,0.5,100,100,1000,10,0.5,100,100,1000,130,0.5,100,100,1000,17,0.5,100,100,1000
103,0.55,149,120,1098,105,0.58,110,80,1066,39,0.53,331,291,1053,77,0.56,198,157,1324,75,0.55,280,233,1516,38,0.55,234,195,1312,9,0.52,393,369,1045,51,0.53,351,311,1195,13,0.53,290,253,1231,130,0.54,333,280,1367
21,0.5,100,100,1000,61,0.5,100,100,1000,27,0.5,100,100,1000,67,0.57,153,116,1005,139,0.5,100,100,1000,145,0.5,100,100,1000,26,0.5,100,100,1000,150,0.5,100,100,1000,84,0.53,297,266,1053,110,0.63,131,76,1228
104,0.5,100,100,1000,148,0.5,100,100,1000,144,0.53,297,266,1053,28,0.5,100,100,1000,74,0.5,100,100,1000,127,0.5,100,100,1000,51,0.5,100,100,1000,10,0.5,100,100,1000,84,0.53,216,192,1005,98,0.53,347,311,1039
74,0.5,100,100,1000,75,0.5,100,100,1000,47,0.5,100,100,1000,39,0.5,100,100,1000,27,0.5,100,100,1000,142,0.5,100,100,1000,26,0.52,296,269,1098,9,0.52,393,369,1045,101,0.54,259,222,1234,98,0.5,100,100,1000
90,0.55,205,171,1021,133,0.66,134,70,1437,29,0.5,100,100,1000,47,0.53,302,263,1093,131,0.57,165,127,1079,123,0.59,123,84,1129,9,0.57,231,177,1670,159,0.63,131,76,1228,130,0.5,100,100,1000,98,0.5,100,100,1000
90,0.56,312,245,1558,74,0.52,412,380,1067,67,0.69,82,36,1033,63,0.5,100,100,1000,126,0.56,260,204,1534,145,0.53,438,391,1173,159,0.5,100,100,1000,9,0.58,179,128,1282,72,0.5,100,100,1000,130,0.54,333,280,1367
61,0.66,134,70,1437,157,0.5,100,100,1000,67,0.5,100,100,1000,149,0.5,100,100,1000,159,0.53,351,308,1225,131,0.57,165,127,1079,53,0.5,100,100,1000,51,0.6,119,80,1010,68,0.6,84,57,1192,84,0.56,258,203,1480
90,0.5,100,100,1000,55,0.52,432,401,1007,60,0.54,369,317,1010,67,0.5,100,100,1000,91,0.5,100,100,1000,44,0.5,100,100,1000,21,0.5,100,100,1000,160,0.5,100,100,1000,110,0.5,100,100,1000,15,0.56,211,165,1129
21,0.5,100,100,1000,38,0.5,100,100,1000,86,0.5,100,100,1000,41,0.53,434,379,1542,4,0.5,100,100,1000,123,0.5,100,100,1000,159,0.55,445,371,1847,51,0.59,120,85,1053,130,0.5,100,100,1000,84,0.54,261,221,1017
32,0.5,100,100,1000,19,0.5,100,100,1000,31,0.5,100,100,1000,56,0.5,100,100,1000,158,0.5,100,100,1000,75,0.5,100,100,1000,53,0.5,100,100,1000,26,0.5,100,100,1000,84,0.5,100,100,1000,95,0.6,121,82,1115
32,0.5,100,100,1000,52,0.5,100,100,1000,38,0.5,100,100,1000,39,0.5,100,100,1000,91,0.5,100,100,1000,124,0.5,100,100,1000,159,0.5,100,100,1000,150,0.53,351,308,1225,98,0.5,100,100,1000,101,0.52,295,267,970
3,0.5,100,100,1000,1,0.58,154,111,1012,76,0.5,100,100,1000,41,0.54,214,184,999,158,0.5,100,100,1000,66,0.5,100,100,1000,51,0.5,100,100,1000,138,0.5,100,100,1000,84,0.5,100,100,1000,130,0.5,100,100,1000
52,0.5,100,100,1000,48,0.5,100,100,1000,41,0.5,100,100,1000,123,0.51,437,413,1074,142,0.5,100,100,1000,162,0.5,100,100,1000,53,0.5,100,100,1000,108,0.5,100,100,1000,68,0.54,203,172,1100,95,0.5,100,100,1000
69,0.5,100,100,1000,80,0.5,100,100,1000,41,0.5,100,100,1000,86,0.5,100,100,1000,66,0.5,100,100,1000,4,0.52,286,259,1014,150,0.5,100,100,1000,30,0.5,100,100,1000,156,0.5,100,100,1000,73,0.5,100,100,1000
