TeamBlueTopChampionName,TeamBlueTopWinRate,TeamBlueTopWins,TeamBlueTopLosses,TeamBlueTopLeaguePoints,TeamRedTopChampionName,TeamRedTopWinRate,TeamRedTopWins,TeamRedTopLosses,TeamRedTopLeaguePoints,TeamBlueJungleChampionName,TeamBlueJungleWinRate,TeamBlueJungleWins,TeamBlueJungleLosses,TeamBlueJungleLeaguePoints,TeamRedJungleChampionName,TeamRedJungleWinRate,TeamRedJungleWins,TeamRedJungleLosses,TeamRedJungleLeaguePoints,TeamBlueMidChampionName,TeamBlueMidWinRate,TeamBlueMidWins,TeamBlueMidLosses,TeamBlueMidLeaguePoints,TeamRedMidChampionName,TeamRedMidWinRate,TeamRedMidWins,TeamRedMidLosses,TeamRedMidLeaguePoints,TeamBlueADCChampionName,TeamBlueADCWinRate,TeamBlueADCWins,TeamBlueADCLosses,TeamBlueADCLeaguePoints,TeamRedADCChampionName,TeamRedADCWinRate,TeamRedADCWins,TeamRedADCLosses,TeamRedADCLeaguePoints,TeamBlueSupportChampionName,TeamBlueSupportWinRate,TeamBlueSupportWins,TeamBlueSupportLosses,TeamBlueSupportLeaguePoints,TeamRedSupportChampionName,TeamRedSupportWinRate,TeamRedSupportWins,TeamRedSupportLosses,TeamRedSupportLeaguePoints,GoldBalanceTop,GoldBalanceJungle,GoldBalanceMid,GoldBalanceADC,GoldBalanceSupport,DamageBalanceTop,DamageBalanceJungle,DamageBalanceMid,DamageBalanceADC,DamageBalanceSupport
20,0.5,100,100,1000,93,0.5,100,100,1000,152,0.52,482,444,1089,63,0.55,240,200,1192,34,0.54,180,153,1011,3,0.5,100,100,1000,26,0.6,122,80,1013,138,0.5,100,100,1000,84,0.5,100,100,1000,82,0.5,100,100,1000,2720,1300,3354,5766,1593,2184,8766,12230,7173,-112
93,0.5,100,100,1000,74,0.5,100,100,1000,62,0.5,100,100,1000,39,0.5,100,100,1000,160,0.5,100,100,1000,162,0.5,100,100,1000,150,0.6,122,81,1110,9,0.5,100,100,1000,84,0.5,100,100,1000,119,0.5,100,100,1000,-2075,-4998,-474,-405,-859,2848,-21328,12241,2082,-46
52,0.5,100,100,1000,23,0.5,100,100,1000,67,0.57,126,95,1007,152,0.56,165,130,1015,91,0.56,228,181,1329,162,0.54,285,240,1355,150,0.53,351,308,1225,159,0.55,445,371,1847,46,0.5,100,100,1000,98,0.52,295,267,970,1007,-4832,-4352,-2249,-1464,-118,-8960,-12396,3361,-335
126,0.5,100,100,1000,91,0.5,100,100,1000,41,0.5,100,100,1000,157,0.55,150,122,1028,39,0.5,100,100,1000,149,0.5,100,100,1000,53,0.56,233,186,1219,150,0.5,100,100,1000,95,0.5,100,100,1000,98,0.55,187,153,1090,256,-1941,-269,-5604,-2544,3528,825,976,-12817,-2901
52,0.5,100,100,1000,96,0.5,100,100,1000,41,0.5,100,100,1000,144,0.5,100,100,1000,123,0.5,100,100,1000,3,0.5,100,100,1000,150,0.5,100,100,1000,51,0.5,100,100,1000,98,0.5,100,100,1000,78,0.53,290,253,1231,3653,2215,174,2635,845,-7767,4310,-1193,1526,897
32,0.5,100,100,1000,52,0.51,437,413,1074,38,0.62,110,67,1041,69,0.5,100,100,1000,49,0.5,100,100,1000,133,0.5,100,100,1000,51,0.52,456,414,1107,30,0.53,438,391,1173,130,0.5,100,100,1000,15,0.55,282,228,1597,1526,-1277,-2551,-3589,-736,6669,-4677,2201,-6822,-1286
21,0.61,110,69,1145,40,0.5,100,100,1000,60,0.54,369,317,1010,56,0.5,100,100,1000,34,0.53,327,289,1067,96,0.5,100,100,1000,138,0.5,100,100,1000,26,0.63,131,76,1228,110,0.5,100,100,1000,84,0.5,100,100,1000,-1016,-3140,-2731,-6076,-439,-6756,-10663,82,-14363,4493
49,0.58,205,149,1335,131,0.54,325,274,1299,56,0.5,100,100,1000,136,0.5,100,100,1000,90,0.56,131,101,1044,124,0.52,456,414,1107,150,0.57,162,124,1206,138,0.55,240,197,1231,15,0.55,280,233,1516,130,0.54,353,296,1258,856,3863,-280,1802,-187,2210,10422,-1717,-133,1904
48,0.5,100,100,1000,64,0.5,100,100,1000,67,0.52,400,364,1111,136,0.5,100,100,1000,124,0.5,100,100,1000,145,0.54,161,135,1049,150,0.5,100,100,1000,159,0.5,100,100,1000,98,0.5,100,100,1000,72,0.5,100,100,1000,6600,3670,970,386,1335,21335,739,-12293,-2316,3435
105,0.56,211,167,1234,103,0.5,100,100,1000,28,0.5,100,100,1000,39,0.5,100,100,1000,27,0.5,100,100,1000,70,0.65,148,81,1179,159,0.55,296,241,1195,51,0.54,325,280,1316,72,0.5,100,100,1000,78,0.5,100,100,1000,8473,63,-474,83,2795,21958,1495,6570,-5087,5907
48,0.5,100,100,1000,32,0.5,100,100,1000,67,0.53,457,399,1561,56,0.57,165,127,1079,38,0.5,100,100,1000,96,0.5,100,100,1000,50,0.5,100,100,1000,51,0.5,100,100,1000,8,0.5,100,100,1000,73,0.58,137,98,1013,1644,2203,1728,1591,-157,3059,1774,-556,823,-311
139,0.5,100,100,1000,117,0.53,342,308,1116,67,0.5,100,100,1000,38,0.5,100,100,1000,33,0.5,100,100,1000,44,0.5,100,100,1000,87,0.52,393,369,1045,111,0.55,172,138,1014,121,0.5,100,100,1000,110,0.57,270,203,1555,-2855,-2463,-1895,-3070,-6823,3565,-2044,-2360,-2833,-11853
48,0.5,100,100,1000,61,0.5,100,100,1000,76,0.5,100,100,1000,149,0.5,100,100,1000,116,0.5,100,100,1000,96,0.5,100,100,1000,159,0.5,100,100,1000,30,0.52,300,274,899,78,0.5,100,100,1000,46,0.5,100,100,1000,2542,571,-5160,5620,633,1515,-578,-7655,8762,-6390
49,0.57,239,179,1522,90,0.5,100,100,1000,143,0.5,100,100,1000,86,0.53,423,379,1064,124,0.5,100,100,1000,44,0.5,100,100,1000,159,0.5,100,100,1000,131,0.5,100,100,1000,84,0.5,100,100,1000,42,0.53,216,192,1005,1855,-748,-1612,-6116,-1280,4902,-2686,169,-8781,-4545
49,0.53,290,259,941,32,0.56,233,184,1370,152,0.54,270,234,1229,143,0.5,100,100,1000,2,0.5,100,100,1000,126,0.56,260,204,1534,30,0.5,100,100,1000,53,0.5,100,100,1000,98,0.54,261,221,1017,121,0.55,172,138,1014,3632,1886,1544,1399,923,9639,1844,-1511,6201,460
36,0.5,100,100,1000,48,0.59,123,84,1129,38,0.53,291,261,1003,47,0.5,100,100,1000,44,0.5,100,100,1000,123,0.74,80,28,1106,10,0.5,100,100,1000,9,0.5,100,100,1000,55,0.5,100,100,1000,130,0.57,193,143,1048,1797,-62,-3469,-4794,-393,6296,5039,-9265,-10155,1058
4,0.5,100,100,1000,61,0.59,123,84,1129,94,0.5,100,100,1000,47,0.53,291,261,1003,3,0.5,100,100,1000,124,0.54,174,149,1002,18,0.5,100,100,1000,51,0.5,100,100,1000,55,0.5,100,100,1000,72,0.54,203,172,1100,-4357,-2409,-768,-5715,-1880,-10076,-4847,-5416,-11095,3591
105,0.5,100,100,1000,106,0.5,100,100,1000,86,0.53,423,379,1064,60,0.54,369,317,1010,52,0.53,290,259,941,20,0.5,100,100,1000,138,0.56,134,106,1047,108,0.55,197,161,1046,68,0.5,100,100,1000,98,0.54,261,221,1017,837,-1760,-4228,-1101,-1664,-7429,-8531,-17410,-4292,-73
153,0.59,103,71,1026,129,0.5,100,100,1000,76,0.5,100,100,1000,136,0.5,100,100,1000,123,0.5,100,100,1000,145,0.54,325,274,1299,48,0.66,134,70,1437,150,0.55,296,241,1195,110,0.54,226,193,1183,28,0.5,100,100,1000,348,-1402,-373,4299,6055,-391,-10303,-7742,9008,14313
105,0.56,211,167,1234,103,0.5,100,100,1000,24,0.5,100,100,1000,136,0.5,100,100,1000,107,0.5,100,100,1000,2,0.5,100,100,1000,9,0.5,100,100,1000,51,0.55,184,150,1050,78,0.5,100,100,1000,72,0.5,100,100,1000,1566,5903,1485,3191,1932,2045,8887,5385,7858,-653
131,0.5,100,100,1000,66,0.6,179,118,1239,47,0.5,100,100,1000,67,0.5,100,100,1000,61,0.5,100,100,1000,93,0.5,100,100,1000,153,0.5,100,100,1000,150,0.52,300,274,899,141,0.5,100,100,1000,121,0.5,100,100,1000,320,-2907,-3741,-2509,31,255,-6457,-8934,-5652,4231
117,0.53,320,285,1092,105,0.56,211,167,1234,144,0.57,194,148,1187,29,0.5,100,100,1000,158,0.5,100,100,1000,67,0.53,406,363,1246,56,0.54,325,280,1316,150,0.52,456,414,1107,98,0.55,165,136,1027,93,0.5,100,100,1000,1255,5118,3995,3655,1458,1787,10955,10063,14186,-2444
38,0.53,320,285,1092,23,0.56,159,124,1045,39,0.53,273,239,1034,144,0.5,100,100,1000,66,0.5,100,100,1000,11,0.54,262,225,1118,135,0.5,100,100,1000,53,0.5,100,100,1000,17,0.5,100,100,1000,84,0.5,100,100,1000,193,5247,1786,4861,1311,5454,13348,-8779,22579,-958
37,0.5,100,100,1000,92,0.62,98,61,1018,104,0.5,100,100,1000,38,0.5,100,100,1000,140,0.5,100,100,1000,62,0.5,100,100,1000,159,0.5,100,100,1000,50,0.5,100,100,1000,102,0.5,100,100,1000,98,0.5,100,100,1000,-2606,-2953,-2156,-3680,-1699,-2504,-4753,-7840,-2201,504
49,0.5,100,100,1000,38,0.5,100,100,1000,123,0.5,100,100,1000,144,0.5,100,100,1000,12,0.5,100,100,1000,11,0.5,100,100,1000,53,0.5,100,100,1000,51,0.5,100,100,1000,84,0.5,100,100,1000,130,0.56,185,148,1161,5125,3027,4318,-2797,-378,13648,16920,10339,-11219,-3838
32,0.5,100,100,1000,92,0.5,100,100,1000,77,0.5,100,100,1000,60,0.5,100,100,1000,11,0.5,100,100,1000,126,0.5,100,100,1000,26,0.53,266,234,1011,139,0.5,100,100,1000,73,0.5,100,100,1000,120,0.5,100,100,1000,-245,2822,3233,4874,3895,2758,2343,6600,4153,5914
159,0.5,100,100,1000,107,0.53,290,259,941,47,0.5,100,100,1000,157,0.5,100,100,1000,59,0.5,100,100,1000,93,0.5,100,100,1000,118,0.55,243,198,1076,51,0.5,100,100,1000,110,0.5,100,100,1000,84,0.5,100,100,1000,1478,-894,1686,5498,2705,3129,-995,-2871,11926,6388
96,0.5,100,100,1000,105,0.5,100,100,1000,67,0.56,201,157,1076,86,0.5,100,100,1000,126,0.5,100,100,1000,93,0.56,234,181,1035,125,0.5,100,100,1000,159,0.5,100,100,1000,110,0.5,100,100,1000,72,0.55,174,142,1070,468,3103,1913,43,2792,-514,-1027,2159,-6968,8332
38,0.5,100,100,1000,3,0.5,100,100,1000,104,0.5,100,100,1000,88,0.52,303,279,1018,134,0.5,100,100,1000,131,0.53,368,327,1068,51,0.5,100,100,1000,159,0.5,100,100,1000,130,0.52,504,463,1003,98,0.5,100,100,1000,-1758,-3685,-4999,-1570,-2002,-8566,-34,-3309,3421,-2008
48,0.66,134,70,1437,52,0.5,100,100,1000,115,0.5,100,100,1000,47,0.5,100,100,1000,2,0.5,100,100,1000,3,0.57,231,177,1670,30,0.54,222,188,1100,53,0.5,100,100,1000,17,0.5,100,100,1000,84,0.5,100,100,1000,960,263,2196,1591,564,4592,-77,4690,839,408
36,0.5,100,100,1000,105,0.56,211,167,1234,157,0.55,150,122,1028,27,0.53,423,379,1064,133,0.5,100,100,1000,127,0.5,100,100,1000,71,0.5,100,100,1000,18,0.53,438,391,1173,82,0.53,216,188,1043,73,0.5,100,100,1000,2120,633,4249,846,619,3091,816,1219,2430,-3349
4,0.5,100,100,1000,154,0.59,103,71,1026,143,0.54,371,316,1575,149,0.5,100,100,1000,107,0.56,315,250,1059,2,0.52,419,380,1212,159,0.58,212,152,1389,140,0.53,351,308,1225,98,0.5,100,100,1000,110,0.56,188,147,1195,2956,1637,922,4822,247,6820,-4217,-406,14344,-4270
112,0.53,320,285,1092,36,0.5,100,100,1000,149,0.5,100,100,1000,144,0.5,100,100,1000,91,0.5,100,100,1000,123,0.5,100,100,1000,51,0.5,100,100,1000,150,0.56,134,106,1047,130,0.5,100,100,1000,84,0.5,100,100,1000,3246,-586,4848,-13080,-1258,15178,9137,16624,-49523,-2023
137,0.5,100,100,1000,61,0.5,100,100,1000,38,0.5,100,100,1000,62,0.53,236,210,932,58,0.5,100,100,1000,103,0.5,100,100,1000,51,0.5,100,100,1000,9,0.57,163,124,1141,98,0.5,100,100,1000,130,0.5,100,100,1000,482,3847,-1538,3846,2286,2373,20813,4082,4916,2747
93,0.57,239,179,1522,61,0.5,100,100,1000,126,0.56,260,204,1534,39,0.59,285,202,1624,96,0.5,100,100,1000,11,0.55,220,180,1077,9,0.5,100,100,1000,51,0.54,325,280,1316,130,0.52,295,267,970,72,0.55,187,153,1090,3708,3870,1762,4049,1172,3508,6933,8458,4312,966
48,0.5,100,100,1000,90,0.5,100,100,1000,47,0.5,100,100,1000,149,0.5,100,100,1000,124,0.55,184,150,1050,140,0.5,100,100,1000,51,0.55,197,161,1046,18,0.5,100,100,1000,13,0.52,286,259,1014,78,0.5,100,100,1000,-193,301,33,-3109,-741,1315,-6138,9040,-8160,5247
74,0.5,100,100,1000,80,0.54,220,188,1018,62,0.5,100,100,1000,63,0.5,100,100,1000,20,0.5,100,100,1000,93,0.5,100,100,1000,30,0.54,222,188,1100,53,0.5,100,100,1000,42,0.5,100,100,1000,82,0.53,216,188,1043,-1438,-3506,-4807,-658,689,-5834,-6451,-4997,2492,4800
52,0.62,131,80,1198,90,0.5,100,100,1000,39,0.5,100,100,1000,104,0.5,100,100,1000,70,0.57,277,209,1373,158,0.5,100,100,1000,150,0.52,401,367,1045,111,0.55,445,371,1847,42,0.56,174,135,1177,55,0.53,349,314,1194,5000,-1774,-6604,-1032,2254,3891,17023,-28739,-14137,12554
37,0.5,100,100,1000,49,0.5,100,100,1000,62,0.5,100,100,1000,67,0.5,100,100,1000,11,0.5,100,100,1000,58,0.5,100,100,1000,150,0.5,100,100,1000,159,0.54,388,334,1035,98,0.5,100,100,1000,136,0.5,100,100,1000,-296,465,-102,1610,252,1984,133,4179,-666,-730
90,0.59,140,98,1100,49,0.5,100,100,1000,60,0.5,100,100,1000,86,0.58,119,87,1042,2,0.56,145,112,1206,96,0.5,100,100,1000,51,0.62,130,79,1011,131,0.5,100,100,1000,130,0.5,100,100,1000,15,0.65,131,71,1164,6896,-169,-1998,-1735,-1577,21008,-15864,-1119,-9561,-2796
74,0.5,100,100,1000,21,0.5,100,100,1000,152,0.5,100,100,1000,114,0.5,100,100,1000,140,0.5,100,100,1000,2,0.5,100,100,1000,30,0.5,100,100,1000,150,0.54,217,183,1043,156,0.5,100,100,1000,82,0.5,100,100,1000,-5404,9599,-2198,-6592,-1936,-6375,46621,-11218,-13805,-383
21,0.62,131,80,1198,117,0.5,100,100,1000,41,0.53,434,379,1542,144,0.5,100,100,1000,74,0.5,100,100,1000,20,0.52,412,380,1067,150,0.5,100,100,1000,159,0.55,445,371,1847,98,0.55,282,228,1597,17,0.53,216,188,1043,1988,-2820,-6650,-1528,-1131,22859,-16063,-24957,24724,2106
64,0.5,100,100,1000,48,0.5,100,100,1000,24,0.5,100,100,1000,123,0.53,423,379,1064,4,0.5,100,100,1000,96,0.5,100,100,1000,159,0.5,100,100,1000,79,0.53,458,410,1145,72,0.55,342,275,1346,110,0.5,100,100,1000,-4243,716,-18,-2884,-748,-3447,-6227,-1644,-6055,-2631
148,0.5,100,100,1000,36,0.5,100,100,1000,143,0.5,100,100,1000,77,0.5,100,100,1000,8,0.5,100,100,1000,70,0.52,412,380,1067,159,0.5,100,100,1000,150,0.5,100,100,1000,72,0.5,100,100,1000,98,0.57,193,143,1048,-4956,-3419,42,4320,-713,403,-10782,1226,4158,-1715
52,0.5,100,100,1000,103,0.5,100,100,1000,41,0.5,100,100,1000,67,0.53,442,397,1193,61,0.5,100,100,1000,75,0.5,100,100,1000,159,0.53,251,221,953,150,0.5,100,100,1000,72,0.5,100,100,1000,98,0.5,100,100,1000,1,7858,-859,5009,1293,-5120,19783,3518,8970,-2036
49,0.5,100,100,1000,139,0.5,100,100,1000,144,0.5,100,100,1000,60,0.54,369,317,1010,66,0.5,100,100,1000,162,0.5,100,100,1000,150,0.5,100,100,1000,54,0.5,100,100,1000,138,0.5,100,100,1000,130,0.55,254,211,1401,108,-679,629,-8129,-83,6021,-5614,2943,-17027,5859
153,0.57,270,203,1555,106,0.5,100,100,1000,24,0.54,250,213,1320,127,0.57,214,162,1514,158,0.5,100,100,1000,3,0.54,325,274,1299,138,0.5,100,100,1000,51,0.58,141,103,1340,15,0.55,282,228,1597,130,0.5,100,100,1000,3158,424,2246,3431,1573,3691,-1049,1011,16905,1441
21,0.5,100,100,1000,74,0.54,210,179,1109,86,0.5,100,100,1000,63,0.5,100,100,1000,2,0.5,100,100,1000,91,0.5,100,100,1000,135,0.5,100,100,1000,159,0.5,100,100,1000,156,0.5,100,100,1000,84,0.59,111,78,1098,-289,-2990,-2082,-3725,-479,-930,-15779,-4402,-10793,-3164
44,0.5,100,100,1000,105,0.5,100,100,1000,38,0.54,246,208,1232,56,0.5,100,100,1000,160,0.5,100,100,1000,154,0.52,419,380,1212,138,0.53,438,391,1173,26,0.54,325,280,1316,98,0.55,187,153,1090,15,0.54,333,280,1367,7493,3935,4383,-1890,1184,17165,239,8921,-1718,-2537
117,0.58,139,102,1004,38,0.5,100,100,1000,89,0.5,100,100,1000,63,0.5,100,100,1000,8,0.5,100,100,1000,49,0.5,100,100,1000,30,0.5,100,100,1000,159,0.5,100,100,1000,95,0.5,100,100,1000,98,0.5,100,100,1000,-2231,-3348,118,-8955,1833,-19268,-13262,-63,-30062,2702
52,0.52,227,207,955,74,0.5,100,100,1000,69,0.5,100,100,1000,60,0.53,351,311,1195,158,0.5,100,100,1000,8,0.5,100,100,1000,51,0.5,100,100,1000,138,0.52,300,274,899,130,0.5,100,100,1000,95,0.5,100,100,1000,2611,-2303,-1248,-2371,-2934,4032,-5109,-3903,-7515,-1994
90,0.5,100,100,1000,19,0.5,100,100,1000,39,0.5,100,100,1000,56,0.5,100,100,1000,131,0.56,134,106,1047,127,0.5,100,100,1000,53,0.5,100,100,1000,108,0.5,100,100,1000,84,0.5,100,100,1000,68,0.5,100,100,1000,-76,1864,7059,2982,2055,-1922,490,9614,6695,2653
117,0.5,100,100,1000,105,0.5,100,100,1000,62,0.5,100,100,1000,38,0.53,366,326,1033,20,0.5,100,100,1000,96,0.5,100,100,1000,131,0.52,300,274,899,159,0.5,100,100,1000,78,0.5,100,100,1000,72,0.54,267,224,1126,-8693,1624,-2884,1159,-834,-15278,-4500,-18179,-12186,-4082
38,0.5,100,100,1000,36,0.5,100,100,1000,144,0.5,100,100,1000,143,0.53,236,210,932,153,0.5,100,100,1000,145,0.57,207,159,1209,56,0.5,100,100,1000,26,0.5,100,100,1000,110,0.5,100,100,1000,46,0.5,100,100,1000,881,3657,2715,3069,2931,664,5056,-1363,5086,4652
61,0.5,100,100,1000,106,0.58,174,127,1230,86,0.53,423,379,1064,89,0.5,100,100,1000,52,0.5,100,100,1000,44,0.5,100,100,1000,138,0.5,100,100,1000,51,0.5,100,100,1000,130,0.54,261,226,1003,95,0.5,100,100,1000,3742,2211,-3032,-9633,-3020,9228,15710,-177,-26663,-7260
37,0.5,100,100,1000,69,0.56,177,138,1019,123,0.5,100,100,1000,104,0.5,100,100,1000,140,0.5,100,100,1000,91,0.5,100,100,1000,30,0.5,100,100,1000,118,0.55,445,371,1847,84,0.5,100,100,1000,98,0.5,100,100,1000,1487,-3933,-2019,-6463,-4011,3886,-10191,1015,-34191,2320
61,0.55,289,240,1223,49,0.5,100,100,1000,144,0.5,100,100,1000,31,0.5,100,100,1000,145,0.5,100,100,1000,3,0.5,100,100,1000,54,0.5,100,100,1000,159,0.5,100,100,1000,112,0.5,100,100,1000,17,0.54,240,201,1092,-510,1933,4378,-5453,-465,-1376,-1141,15235,-18573,4536
35,0.5,100,100,1000,61,0.63,131,76,1228,24,0.5,100,100,1000,144,0.5,100,100,1000,153,0.55,220,180,1077,96,0.5,100,100,1000,53,0.6,84,57,1192,150,0.53,349,314,1194,98,0.55,305,252,1424,6,0.5,100,100,1000,571,2870,2111,3081,2809,-5020,8144,141,13603,2648
116,0.52,347,314,1078,117,0.52,303,279,1018,143,0.55,240,200,1192,31,0.5,100,100,1000,142,0.5,100,100,1000,106,0.5,100,100,1000,51,0.55,220,180,1077,118,0.65,148,81,1179,72,0.54,353,296,1258,5,0.5,100,100,1000,4465,-2519,1684,2226,2067,15321,-3210,2952,8662,4082
23,0.62,154,96,1009,114,0.52,328,297,1083,60,0.54,369,317,1010,86,0.54,214,184,999,3,0.52,419,380,1212,44,0.5,100,100,1000,53,0.56,258,203,1480,150,0.5,100,100,1000,84,0.54,233,196,1147,17,0.55,280,233,1516,2063,-4055,-3349,-4571,-1880,6418,-8106,-805,-13975,3476
49,0.58,205,149,1335,105,0.56,211,167,1234,136,0.5,100,100,1000,41,0.5,100,100,1000,141,0.5,100,100,1000,61,0.5,100,100,1000,150,0.56,139,110,1143,9,0.6,84,57,1192,102,0.5,100,100,1000,98,0.54,172,146,1004,4114,-196,978,651,2061,9154,2098,9259,-1042,594
49,0.5,100,100,1000,44,0.5,100,100,1000,113,0.66,120,63,1013,63,0.53,366,326,1033,66,0.5,100,100,1000,70,0.5,100,100,1000,9,0.5,100,100,1000,51,0.5,100,100,1000,128,0.5,100,100,1000,130,0.56,234,181,1035,3836,-4157,-173,4878,760,21158,-3895,-2660,18506,-1007
3,0.54,180,153,1011,74,0.63,206,123,1240,88,0.57,271,204,1286,67,0.54,315,272,1178,96,0.5,100,100,1000,20,0.52,412,380,1067,138,0.58,132,96,1015,108,0.57,270,203,1555,5,0.54,333,280,1367,15,0.6,84,57,1192,1446,-682,-2491,-10184,-274,16159,1370,-8250,-28058,85
74,0.5,100,100,1000,38,0.5,100,100,1000,27,0.5,100,100,1000,86,0.5,100,100,1000,158,0.5,100,100,1000,96,0.5,100,100,1000,54,0.5,100,100,1000,159,0.54,388,334,1035,5,0.5,100,100,1000,84,0.5,100,100,1000,317,-1993,10267,3900,741,6990,-9866,31875,7817,3726
103,0.56,175,137,1330,90,0.5,100,100,1000,39,0.53,251,221,953,28,0.54,270,234,1229,123,0.5,100,100,1000,67,0.54,274,232,1101,30,0.5,100,100,1000,159,0.54,388,334,1035,110,0.5,100,100,1000,98,0.5,100,100,1000,2466,-2173,-1893,-5013,1052,-2033,-18701,-16373,-24502,21882
1,0.5,100,100,1000,105,0.5,100,100,1000,56,0.5,100,100,1000,38,0.5,100,100,1000,96,0.5,100,100,1000,49,0.5,100,100,1000,138,0.5,100,100,1000,160,0.56,156,122,1098,68,0.58,137,98,1013,110,0.5,100,100,1000,4478,5512,844,-1241,-417,5134,18870,2162,-3466,-6916
114,0.5,100,100,1000,40,0.5,100,100,1000,77,0.5,100,100,1000,31,0.5,100,100,1000,75,0.5,100,100,1000,49,0.5,100,100,1000,150,0.54,217,183,1043,51,0.5,100,100,1000,98,0.5,100,100,1000,102,0.5,100,100,1000,-6358,3082,-4233,9157,717,-22898,9475,-14563,34951,-8560
114,0.5,100,100,1000,61,0.5,100,100,1000,67,0.63,112,66,999,143,0.5,100,100,1000,111,0.5,100,100,1000,123,0.5,100,100,1000,159,0.5,100,100,1000,54,0.5,100,100,1000,102,0.5,100,100,1000,84,0.54,261,221,1017,-5887,-1873,-960,-6641,-1835,-15584,6685,427,-18584,3229
49,0.5,100,100,1000,48,0.5,100,100,1000,144,0.57,168,126,1061,31,0.5,100,100,1000,11,0.5,100,100,1000,20,0.5,100,100,1000,159,0.52,456,414,1107,51,0.5,100,100,1000,98,0.5,100,100,1000,110,0.54,333,280,1367,1526,2007,1340,3615,891,4431,6167,8057,9496,-7304
105,0.58,110,80,1066,103,0.55,289,240,1223,56,0.5,100,100,1000,144,0.5,100,100,1000,96,0.5,100,100,1000,75,0.55,445,371,1847,18,0.5,100,100,1000,150,0.54,217,183,1043,141,0.5,100,100,1000,98,0.52,504,463,1003,-1089,-5038,-2302,-6160,-2515,-506,-6730,-2045,-13119,1697
36,0.54,259,219,1058,90,0.56,177,138,1019,143,0.52,482,444,1089,28,0.53,276,241,1102,2,0.5,100,100,1000,127,0.5,100,100,1000,150,0.5,100,100,1000,9,0.5,100,100,1000,98,0.5,100,100,1000,130,0.5,100,100,1000,-1685,-4650,-1116,-1911,-2214,-12808,-9597,6523,-3353,-1417
158,0.5,100,100,1000,60,0.5,100,100,1000,144,0.5,100,100,1000,56,0.57,153,116,1005,91,0.5,100,100,1000,52,0.5,100,100,1000,26,0.5,100,100,1000,159,0.5,100,100,1000,110,0.5,100,100,1000,98,0.5,100,100,1000,6456,784,513,3669,4854,18075,-19500,12837,6870,16982
105,0.5,100,100,1000,103,0.5,100,100,1000,104,0.5,100,100,1000,144,0.5,100,100,1000,11,0.5,100,100,1000,2,0.5,100,100,1000,51,0.5,100,100,1000,159,0.53,331,291,1053,84,0.5,100,100,1000,8,0.57,165,127,1079,-930,-890,-1333,-5037,-1666,-1811,372,-2199,-16655,4
117,0.5,100,100,1000,40,0.61,114,73,1242,39,0.5,100,100,1000,127,0.57,214,162,1514,8,0.5,100,100,1000,126,0.56,260,204,1534,51,0.54,325,280,1316,30,0.52,456,414,1107,72,0.5,100,100,1000,110,0.54,333,280,1367,-2839,1281,4540,5117,-388,-20267,6287,21155,8511,-12434
93,0.57,239,179,1522,52,0.53,290,259,941,144,0.52,482,444,1089,62,0.63,107,62,1136,134,0.55,203,169,1002,56,0.5,100,100,1000,159,0.5,100,100,1000,139,0.5,100,100,1000,95,0.5,100,100,1000,101,0.5,100,100,1000,3310,2660,3367,3219,2952,8165,-2269,-12226,5407,3954
32,0.56,197,155,1054,139,0.56,211,167,1234,149,0.5,100,100,1000,109,0.54,328,280,1377,2,0.55,234,195,1312,123,0.55,203,169,1002,30,0.5,100,100,1000,9,0.5,100,100,1000,17,0.54,333,280,1367,84,0.5,100,100,1000,3191,1773,1158,-844,249,5676,6666,3356,5296,1854
61,0.5,100,100,1000,38,0.5,100,100,1000,113,0.66,120,63,1013,67,0.5,100,100,1000,131,0.5,100,100,1000,66,0.5,100,100,1000,159,0.5,100,100,1000,71,0.57,163,124,1141,55,0.5,100,100,1000,82,0.5,100,100,1000,-769,-784,-614,-1944,-510,-1090,-1329,-2117,-2317,-89
32,0.5,100,100,1000,105,0.54,192,162,1060,127,0.5,100,100,1000,60,0.63,206,123,1240,56,0.5,100,100,1000,66,0.58,124,88,1157,150,0.5,100,100,1000,159,0.5,100,100,1000,8,0.5,100,100,1000,72,0.5,100,100,1000,-1707,7420,882,2364,2126,-5363,17152,12065,-2197,5586
103,0.5,100,100,1000,49,0.5,100,100,1000,31,0.5,100,100,1000,38,0.5,100,100,1000,34,0.52,393,369,1045,96,0.5,100,100,1000,135,0.5,100,100,1000,51,0.5,100,100,1000,72,0.5,100,100,1000,102,0.53,347,311,1039,-3724,-1798,-6372,2032,3548,-26385,351,-16933,5342,2818
20,0.5,100,100,1000,103,0.5,100,100,1000,63,0.5,100,100,1000,127,0.57,214,162,1514,44,0.52,300,274,899,91,0.5,100,100,1000,87,0.5,100,100,1000,30,0.5,100,100,1000,110,0.5,100,100,1000,135,0.5,100,100,1000,2661,2418,-717,3372,3222,2859,4771,-5592,-3342,924
93,0.5,100,100,1000,92,0.5,100,100,1000,60,0.5,100,100,1000,77,0.5,100,100,1000,140,0.5,100,100,1000,126,0.5,100,100,1000,150,0.5,100,100,1000,30,0.52,393,369,1045,8,0.53,216,192,1005,55,0.5,100,100,1000,-427,4571,339,67,2179,18208,22389,2413,-15203,8538
