TeamBlueTopGoldEarned,TeamBlueTopChampionName,TeamBlueTopDamageDealt,TeamBlueTopWins,TeamBlueTopLosses,TeamBlueTopLeaguePoints,TeamRedTopGoldEarned,TeamRedTopChampionName,TeamRedTopDamageDealt,TeamRedTopWins,TeamRedTopLosses,TeamRedTopLeaguePoints,TeamBlueJungleGoldEarned,TeamBlueJungleChampionName,TeamBlueJungleDamageDealt,TeamBlueJungleWins,TeamBlueJungleLosses,TeamBlueJungleLeaguePoints,TeamRedJungleGoldEarned,TeamRedJungleChampionName,TeamRedJungleDamageDealt,TeamRedJungleWins,TeamRedJungleLosses,TeamRedJungleLeaguePoints,TeamBlueMidGoldEarned,TeamBlueMidChampionName,TeamBlueMidDamageDealt,TeamBlueMidWins,TeamBlueMidLosses,TeamBlueMidLeaguePoints,TeamRedMidGoldEarned,TeamRedMidChampionName,TeamRedMidDamageDealt,TeamRedMidWins,TeamRedMidLosses,TeamRedMidLeaguePoints,TeamBlueADCGoldEarned,TeamBlueADCChampionName,TeamBlueADCDamageDealt,TeamBlueADCWins,TeamBlueADCLosses,TeamBlueADCLeaguePoints,TeamRedADCGoldEarned,TeamRedADCChampionName,TeamRedADCDamageDealt,TeamRedADCWins,TeamRedADCLosses,TeamRedADCLeaguePoints,TeamBlueSupportGoldEarned,TeamBlueSupportChampionName,TeamBlueSupportDamageDealt,TeamBlueSupportWins,TeamBlueSupportLosses,TeamBlueSupportLeaguePoints,TeamRedSupportGoldEarned,TeamRedSupportChampionName,TeamRedSupportDamageDealt,TeamRedSupportWins,TeamRedSupportLosses,TeamRedSupportLeaguePoints,win
13165,60,20990,100,100,1000,14986,64,21968,100,100,1000,13130,28,19976,100,100,1000,11710,67,17946,100,100,1000,15838,75,28175,100,100,1000,16347,22,39080,100,100,1000,18892,159,38900,100,100,1000,13035,150,24720,100,100,1000,9004,98,8592,100,100,1000,8259,84,8398,100,100,1000,1
9908,154,21537,269,235,1091,8353,43,17725,100,100,1000,13184,104,16901,100,100,1000,9346,38,13050,222,182,982,8774,126,17876,260,204,1534,9686,153,6974,351,311,1195,9635,42,11242,174,135,1177,8780,51,7874,100,100,1000,8478,110,8749,138,109,1132,6530,13,7431,280,233,1516,1
9512,61,14640,100,100,1000,7277,114,10487,147,90,1014,7436,144,7579,100,100,1000,12309,136,20083,100,100,1000,9611,49,15257,100,100,1000,12395,91,24788,100,100,1000,8889,51,12548,100,100,1000,13145,150,17374,100,100,1000,6668,81,8971,100,100,1000,7876,55,6274,100,100,1000,0
2966,49,1748,100,100,1000,3374,8,2779,100,100,1000,2598,31,1734,100,100,1000,3797,47,3233,147,90,1014,2706,52,2642,100,100,1000,3967,154,4732,100,100,1000,3428,30,1726,100,100,1000,3079,10,1589,256,217,1026,2005,42,2683,100,100,1000,2071,5,905,100,100,1000,0
7532,117,16412,100,100,1000,12014,64,15519,100,100,1000,8248,89,7711,100,100,1000,13811,144,24416,100,100,1000,10314,91,18750,372,317,1471,11564,8,22908,100,100,1000,8266,9,12948,100,100,1000,13210,51,22164,100,100,1000,5583,130,3778,100,100,1000,7370,84,7093,82,36,1033,0
9616,117,10917,114,73,1242,8307,43,15854,100,100,1000,12881,88,17051,244,211,1080,8589,38,13206,100,100,1000,15660,123,34474,100,100,1000,10461,49,19871,100,100,1000,12150,51,14800,100,100,1000,11633,159,15173,100,100,1000,7668,120,7780,100,100,1000,5749,84,6770,200,143,1341,1
10582,35,16306,100,100,1000,13473,146,23126,100,100,1000,10276,147,9710,328,280,1377,13600,77,19177,277,209,1373,12350,140,22306,100,100,1000,9332,7,17016,100,100,1000,11070,9,19567,100,100,1000,13275,51,18503,263,234,1061,7393,13,10212,290,253,1231,8188,130,6746,100,100,1000,0
9324,32,8646,100,100,1000,8418,74,20398,100,100,1000,9270,67,8321,247,202,1313,12843,152,24740,100,100,1000,8115,38,15509,100,100,1000,12908,91,26797,145,112,1206,10417,150,18187,100,100,1000,11783,51,16289,445,371,1847,6644,98,5461,100,100,1000,8936,130,7185,100,100,1000,0
9857,61,15389,100,100,1000,8655,92,6695,147,90,1014,8897,39,15591,100,100,1000,13627,47,15129,127,96,1065,10216,96,11838,100,100,1000,12886,12,27928,100,100,1000,9857,135,13169,100,100,1000,12655,53,19410,132,96,1015,6264,98,4250,100,100,1000,7488,84,6511,203,172,1100,0
6306,90,6178,123,84,1129,9993,48,11310,100,100,1000,6307,143,2136,100,100,1000,8225,149,6181,161,135,1049,6737,2,9557,100,100,1000,6848,33,4901,100,100,1000,7503,53,7150,100,100,1000,10390,51,10776,100,100,1000,3975,15,3678,100,100,1000,5341,84,4354,100,100,1000,0
9637,74,19166,100,100,1000,15130,117,25563,100,100,1000,16824,39,37226,100,100,1000,12700,31,25783,297,266,1053,15723,3,33326,100,100,1000,12864,107,33936,100,100,1000,12108,150,31973,100,100,1000,22162,51,48226,100,100,1000,11509,55,23430,432,401,1007,13046,72,10789,100,100,1000,0
9318,92,18913,100,100,1000,9800,21,14539,100,100,1000,11628,63,22470,100,100,1000,12193,41,18884,100,100,1000,9698,123,16672,100,100,1000,11307,20,23968,100,100,1000,9340,159,10681,100,100,1000,13366,50,30941,100,100,1000,5691,130,3572,100,100,1000,9653,163,18957,100,100,1000,0
15232,32,24971,100,100,1000,11795,90,31610,100,100,1000,12117,31,23260,100,100,1000,13054,143,13564,100,100,1000,14468,11,25545,100,100,1000,16498,123,26834,100,100,1000,15829,53,25442,100,100,1000,12918,159,15657,100,100,1000,8030,84,4823,100,100,1000,7728,17,5425,226,185,1099,1
4960,74,6690,149,112,1080,8696,154,7672,100,100,1000,4024,144,3453,297,266,1053,7385,67,6952,100,100,1000,5520,107,5363,100,100,1000,7803,106,11546,457,399,1561,3856,159,4779,456,414,1107,7656,138,9544,451,415,1199,3399,46,1845,100,100,1000,5819,121,4496,100,100,1000,0
9859,137,8719,159,124,1045,10931,93,19374,100,100,1000,10826,152,13648,100,100,1000,11658,86,15676,126,95,1007,11232,151,19343,100,100,1000,10125,70,9435,100,100,1000,12556,56,27845,100,100,1000,9921,51,18786,100,100,1000,8145,98,6747,100,100,1000,5797,130,5321,100,100,1000,1
18367,48,20328,131,101,1044,11161,3,12149,100,100,1000,11708,143,9502,100,100,1000,12440,38,23304,247,202,1313,12698,162,16139,100,100,1000,13484,153,11747,215,181,1184,16551,51,32341,100,100,1000,16306,159,23542,100,100,1000,7920,8,10835,286,259,1014,8478,72,4835,100,100,1000,1
11483,90,19050,100,100,1000,9080,116,15348,347,314,1078,9995,109,11067,457,399,1561,9854,123,13012,315,250,1059,8747,80,17793,100,100,1000,6606,52,8793,100,100,1000,12125,118,19392,256,217,1026,8113,138,11365,179,141,1159,11456,110,17477,458,410,1145,5248,98,3536,100,100,1000,1
11051,52,16258,100,100,1000,16242,93,34489,100,100,1000,10416,149,13308,305,252,1424,16394,69,33695,100,100,1000,10943,2,24233,100,100,1000,12089,96,25542,100,100,1000,11225,150,22209,100,100,1000,13599,51,19294,100,100,1000,7038,46,6275,100,100,1000,8932,130,5850,203,172,1100,0
16459,35,20104,100,100,1000,12109,74,16127,100,100,1000,15916,29,39896,442,397,1193,11027,144,12654,100,100,1000,12958,131,12568,100,100,1000,16743,124,20636,274,232,1101,17965,51,34533,162,124,1206,19757,150,30156,263,234,1061,9957,130,7532,100,100,1000,9014,15,12577,100,100,1000,1
12316,23,20881,100,100,1000,14967,21,36347,100,100,1000,13242,143,26848,149,105,1207,10099,157,19894,100,100,1000,11732,66,26425,100,100,1000,10716,126,21707,100,100,1000,13965,79,55617,100,100,1000,10432,26,13136,100,100,1000,11242,78,13206,100,100,1000,8343,72,8967,100,100,1000,1
11718,52,8249,100,100,1000,11741,106,17346,100,100,1000,21497,24,58148,100,100,1000,11351,41,10793,100,100,1000,15868,49,35365,100,100,1000,12738,57,15777,100,100,1000,10488,139,18850,100,100,1000,13693,9,30696,197,161,1046,7773,17,8422,100,100,1000,9188,130,8622,100,100,1000,1
10791,38,11166,100,100,1000,6111,37,7965,100,100,1000,10884,158,7896,401,367,1045,5970,14,2813,100,100,1000,13850,123,24349,100,100,1000,8495,124,9249,165,127,1079,8555,111,5315,100,100,1000,12211,51,19193,100,100,1000,8692,110,8295,82,36,1033,5688,95,6167,200,143,1341,1
10830,38,19999,100,100,1000,8289,117,17068,100,100,1000,13880,136,28102,100,100,1000,9478,41,11885,100,100,1000,12689,49,27518,100,100,1000,10194,20,17758,100,100,1000,11879,138,20118,180,146,986,10787,9,19848,325,274,1299,7924,46,7389,100,100,1000,6904,55,7718,100,100,1000,1
14167,61,22926,100,100,1000,11318,105,10517,211,167,1234,13657,47,18371,100,100,1000,12687,126,18388,260,204,1534,15531,127,21561,214,162,1514,9577,162,11437,285,240,1355,15189,138,28559,296,241,1195,12637,159,12008,229,185,1290,8249,130,6526,290,259,941,6853,15,6867,100,100,1000,1
11502,48,26438,100,100,1000,15404,90,27831,100,100,1000,12894,14,17463,100,100,1000,17039,60,34858,351,311,1195,14390,145,36483,100,100,1000,12694,3,18740,368,327,1068,14455,150,30175,100,100,1000,15486,51,12567,301,252,1013,9910,8,16394,100,100,1000,9863,130,8160,174,142,1070,0
15792,43,40956,100,100,1000,10323,48,13449,100,100,1000,14837,24,21061,100,100,1000,11214,41,18037,100,100,1000,13457,4,19848,100,100,1000,12931,66,29168,406,363,1246,14951,9,33729,100,100,1000,13078,150,20524,301,252,1013,8447,130,7003,100,100,1000,8965,46,7730,100,100,1000,1
7450,21,7165,100,100,1000,10455,37,13535,164,126,1137,7017,28,5656,100,100,1000,9824,144,8157,482,444,1089,11194,131,17224,100,100,1000,9845,2,15645,100,100,1000,9031,26,10455,100,100,1000,11464,51,20227,100,100,1000,5898,161,8742,100,100,1000,7195,130,6028,211,165,1129,0
10277,106,15189,100,100,1000,10455,125,10754,100,100,1000,9588,63,17584,100,100,1000,13546,38,23420,100,100,1000,9069,122,17582,100,100,1000,11526,124,25350,100,100,1000,12487,159,23292,251,221,953,12877,51,35377,301,252,1013,6437,46,4718,334,299,942,8116,78,2325,100,100,1000,0
4409,103,5403,100,100,1000,7662,23,10873,100,100,1000,6001,38,5409,100,100,1000,5443,143,5233,100,100,1000,5081,154,5264,100,100,1000,5510,2,6337,100,100,1000,5095,10,5607,132,96,1015,9593,54,17091,100,100,1000,4748,141,8531,100,100,1000,5600,102,4761,347,311,1039,0
16817,49,40891,221,168,1802,5285,90,6844,100,100,1000,9419,143,6958,100,100,1000,6742,14,6402,100,100,1000,7586,142,7907,100,100,1000,8699,145,10619,100,100,1000,10676,150,12024,100,100,1000,7393,18,8209,100,100,1000,6176,73,4380,100,100,1000,5715,81,4167,100,100,1000,1
4526,74,5880,100,100,1000,8491,117,8002,320,285,1092,5656,38,4954,114,73,1242,7191,39,7746,100,100,1000,5389,158,5168,100,100,1000,5575,3,5163,100,100,1000,5546,9,6793,100,100,1000,8694,150,5978,229,185,1290,3622,102,3552,100,100,1000,4682,98,3414,203,172,1100,0
12153,43,20153,100,100,1000,13513,93,26744,100,100,1000,16311,60,35430,100,100,1000,12326,157,17297,100,100,1000,11746,12,17919,100,100,1000,15287,91,35851,174,149,1002,14336,51,17788,100,100,1000,10840,30,20545,100,100,1000,10744,13,19066,100,100,1000,7811,55,12334,451,415,1199,1
7148,44,6858,215,175,1086,10065,32,13567,183,144,1223,7957,86,8575,156,122,1098,10197,24,13378,250,213,1320,7151,131,9189,100,100,1000,9931,93,14806,434,379,1542,9039,118,14199,177,137,1104,10224,10,14561,269,235,1091,6907,8,8933,124,75,1388,6362,121,3070,110,69,1145,0
4407,8,8082,100,100,1000,8606,44,9134,100,100,1000,5613,47,3837,100,100,1000,7981,104,5293,434,379,1542,5145,93,8776,277,209,1373,5346,55,8594,226,193,1183,6452,30,5412,222,188,1100,6322,10,4572,256,217,1026,4220,163,8255,100,100,1000,5394,130,3835,305,252,1424,0
16470,2,29631,211,171,1207,11742,49,21258,290,259,941,16486,144,29234,222,182,982,14567,93,24695,214,162,1514,11371,106,24582,190,150,1043,8406,96,14781,100,100,1000,13747,118,27726,222,197,1107,10978,56,36421,214,184,999,9657,98,9617,100,100,1000,8419,84,9657,233,196,1147,1
4585,92,3585,98,61,1018,6528,139,7903,211,167,1234,5870,86,1437,100,100,1000,7952,67,6090,100,100,1000,5629,159,3888,205,175,1008,6416,111,3634,100,100,1000,6758,135,7863,263,234,1061,7542,56,9291,100,100,1000,3801,120,3542,100,100,1000,4844,98,3512,100,100,1000,0
12532,103,15056,207,159,1209,15381,61,39329,100,100,1000,15414,129,36101,457,399,1561,11235,47,16408,271,204,1286,12453,136,18992,277,240,1022,15159,2,28804,231,184,1377,18752,51,39993,162,124,1206,13007,9,27703,122,80,1013,9372,130,10970,305,252,1424,6519,125,7322,193,143,1048,1
15126,125,23753,100,100,1000,12954,96,23511,100,100,1000,17158,149,25802,100,100,1000,15784,39,38806,100,100,1000,19969,127,37883,100,100,1000,12988,151,40848,100,100,1000,17545,30,38612,100,100,1000,21341,53,54835,296,269,1098,12543,163,32204,100,100,1000,14214,95,19271,100,100,1000,1
13893,67,17150,100,100,1000,12978,62,24105,100,100,1000,12138,149,18175,100,100,1000,13650,47,18608,82,36,1033,11571,27,23841,100,100,1000,14601,154,23724,100,100,1000,10503,8,31975,100,100,1000,13867,138,27609,100,100,1000,7947,82,10751,100,100,1000,10520,122,16196,100,100,1000,0
8618,49,11808,100,100,1000,9234,74,10863,106,63,1070,7374,31,9239,100,100,1000,14496,123,23666,100,100,1000,8829,139,16761,162,124,1206,9888,158,12089,100,100,1000,7244,131,9630,100,100,1000,16050,159,20860,212,152,1389,4782,84,5438,100,100,1000,8742,130,6512,66,27,1010,0
6922,32,14658,274,232,1101,5912,37,13639,100,100,1000,9814,29,9633,100,100,1000,6924,76,4630,401,367,1045,9244,58,11942,100,100,1000,7694,49,12443,100,100,1000,10080,51,14508,100,100,1000,6905,150,5484,165,130,1007,6409,130,3690,382,345,1223,4640,15,3791,100,100,1000,1
17675,66,43683,179,118,1239,10640,38,12486,290,259,941,12040,67,13363,302,263,1093,12822,144,32435,201,164,1399,16891,7,34070,107,62,1136,13240,162,33358,285,240,1355,16911,150,21946,100,100,1000,15574,51,33211,163,124,1141,9163,98,9193,305,252,1424,8446,130,8235,185,148,1161,1
14297,37,29803,100,100,1000,12534,123,23508,100,100,1000,13437,31,14002,100,100,1000,13858,113,24553,120,63,1013,17317,158,31976,274,232,1101,12710,66,20902,100,100,1000,19832,53,38487,100,100,1000,14192,51,26270,349,314,1194,9148,84,8656,342,275,1346,8289,98,6027,100,100,1000,1
6860,38,8288,100,100,1000,4187,61,7541,100,100,1000,8071,123,12453,100,100,1000,4650,63,7268,153,116,1005,7031,26,9900,100,100,1000,4917,49,6427,100,100,1000,9252,159,9591,100,100,1000,6048,111,6076,100,100,1000,4753,98,3669,100,100,1000,4260,110,5234,504,463,1003,1
10764,19,18180,100,100,1000,7264,90,10843,100,100,1000,10256,31,10122,100,100,1000,9000,144,8170,231,193,1217,10381,145,21355,207,159,1209,8400,70,9123,328,280,1377,11755,9,14493,100,100,1000,8608,159,8334,153,101,1108,5979,130,4120,100,100,1000,6645,55,9904,504,463,1003,1
14398,154,19031,103,71,1026,12025,49,18381,100,100,1000,11530,14,9321,100,100,1000,11913,28,19962,437,413,1074,13496,106,20991,100,100,1000,17456,4,26158,100,100,1000,10768,9,19240,100,100,1000,18091,159,32743,388,334,1035,8223,121,6421,100,100,1000,9128,84,7277,100,100,1000,0
11417,35,14950,100,100,1000,10771,48,17808,134,70,1437,9552,63,19364,297,266,1053,15672,14,26958,437,413,1074,9146,66,14405,372,317,1471,10005,7,10602,107,62,1136,8896,51,19283,207,159,1209,11213,53,12883,351,308,1225,5616,68,6196,185,148,1161,9847,95,11743,285,240,1355,0
12121,40,23391,154,111,1012,9811,19,16519,100,100,1000,10527,67,7470,100,100,1000,7645,144,7612,100,100,1000,13233,49,18703,100,100,1000,8442,124,12975,100,100,1000,11648,51,19404,100,100,1000,9860,159,9656,100,100,1000,7116,72,2753,100,100,1000,4521,156,4271,100,100,1000,1
8757,38,16647,100,100,1000,9087,103,18635,207,159,1209,8216,47,10150,100,100,1000,10592,86,9022,100,100,1000,7435,58,9802,100,100,1000,13219,131,17203,165,127,1079,6895,108,12281,100,100,1000,11819,135,14357,100,100,1000,5087,84,5451,100,100,1000,6650,5,5166,100,100,1000,0
10581,92,12009,100,100,1000,10645,90,19703,140,98,1100,10166,76,17659,303,279,1018,10647,149,15991,100,100,1000,13657,49,31576,100,100,1000,10313,38,19083,131,76,1228,14794,9,39900,393,369,1045,10814,51,19330,100,100,1000,8754,98,8315,187,153,1090,7346,130,6524,504,463,1003,1
6254,48,7282,100,100,1000,9722,61,13863,100,100,1000,6175,67,4228,211,167,1280,9789,60,8378,206,123,1240,5730,70,7037,100,100,1000,7159,33,10093,131,76,1228,6707,138,4339,100,100,1000,7866,150,4129,231,177,1670,6006,110,5388,100,100,1000,4545,15,3433,234,181,1035,0
15038,105,42972,152,117,1033,10546,117,12936,100,100,1000,10955,93,16270,100,100,1000,10702,60,14455,100,100,1000,14524,24,27864,100,100,1000,14946,58,32789,100,100,1000,13746,51,33285,100,100,1000,9869,150,10977,100,100,1000,9988,55,10094,100,100,1000,6098,111,4928,100,100,1000,1
7210,106,10654,100,100,1000,10081,52,13563,274,232,1101,8678,60,8216,442,397,1193,10113,127,11958,100,100,1000,9146,93,12997,412,380,1067,8718,154,9160,456,414,1107,7844,56,14206,251,221,953,10765,111,8019,296,269,1098,5186,6,3514,100,100,1000,11546,110,18243,256,217,1026,0
15073,61,29117,106,63,1070,11487,74,17621,100,100,1000,14568,143,17935,100,100,1000,19198,60,42859,206,123,1240,14060,133,18102,100,100,1000,21358,2,38426,100,100,1000,17608,150,34141,100,100,1000,14050,51,31757,100,100,1000,8911,130,10554,504,463,1003,8575,15,9668,100,100,1000,0
9621,61,23846,100,100,1000,8387,148,7401,416,380,1046,10246,38,15862,100,100,1000,12708,62,16499,442,397,1193,10672,127,16557,100,100,1000,9491,21,11313,306,273,1038,13498,131,22265,229,185,1290,7497,53,5383,100,100,1000,7234,98,8173,100,100,1000,5332,101,3359,284,240,1275,1
9809,112,13522,100,100,1000,11292,92,21756,98,61,1018,11887,47,17498,100,100,1000,12581,63,26856,100,100,1000,10237,20,18087,100,100,1000,16130,27,24405,100,100,1000,16134,51,38519,100,100,1000,8140,122,20033,100,100,1000,11957,110,26192,100,100,1000,7276,78,3792,100,100,1000,1
15949,99,44578,100,100,1000,17229,148,32168,416,380,1046,14678,47,19589,100,100,1000,17789,149,29050,100,100,1000,15100,162,29370,285,240,1355,21687,126,69204,260,204,1534,19665,51,48150,184,150,1050,18089,71,35906,361,299,1656,10190,130,10413,353,296,1258,10658,82,10266,100,100,1000,0
15717,90,24087,100,100,1000,11459,74,20873,100,100,1000,11749,109,14686,100,100,1000,12695,60,19518,369,317,1010,10608,153,11567,100,100,1000,16893,124,35830,372,317,1471,15180,51,15041,100,100,1000,16355,118,34388,100,100,1000,7318,130,7592,100,100,1000,9100,72,3928,100,100,1000,0
9722,112,10321,100,100,1000,8535,94,10737,100,100,1000,12436,67,14359,100,100,1000,11158,29,20310,442,397,1193,9147,2,12959,100,100,1000,12501,131,9536,100,100,1000,9450,51,10668,100,100,1000,13611,30,28015,100,100,1000,6301,95,5718,100,100,1000,8020,73,11955,100,100,1000,0
11535,112,28388,100,100,1000,10356,36,14561,100,100,1000,13609,100,20900,100,100,1000,11161,24,25642,100,100,1000,13056,91,22437,100,100,1000,9311,44,8945,100,100,1000,14174,140,30672,100,100,1000,14215,153,21946,172,140,1116,8349,5,7547,100,100,1000,7455,84,10546,100,100,1000,1
17683,37,40433,100,100,1000,13280,114,23167,100,100,1000,14336,38,29821,100,100,1000,16919,29,47741,100,100,1000,14278,131,23698,100,100,1000,13990,49,27844,100,100,1000,15005,9,27207,100,100,1000,17411,150,35298,139,110,1143,13597,151,36705,100,100,1000,10065,163,24834,100,100,1000,1
7162,76,13005,100,100,1000,9836,32,14417,100,100,1000,8521,152,12989,100,100,1000,11809,63,11978,100,100,1000,9659,153,10613,100,100,1000,8708,142,14708,100,100,1000,13313,26,20824,451,415,1199,12883,53,20453,100,100,1000,5972,84,6399,240,201,1092,6624,130,5456,120,77,1002,0
19906,49,44249,106,63,1070,10288,42,16883,100,100,1000,15920,86,24160,126,95,1007,10456,67,14653,117,72,1006,12014,158,24965,100,100,1000,12779,2,17184,145,112,1206,14993,9,25425,100,100,1000,14240,150,28680,100,100,1000,8633,130,3605,100,100,1000,8764,98,6914,132,97,1108,1
7135,32,10058,100,100,1000,9229,43,10657,100,100,1000,5837,63,4917,100,100,1000,7316,38,9935,100,100,1000,6097,124,5515,100,100,1000,9188,153,9342,100,100,1000,7038,150,9687,100,100,1000,11496,51,14952,100,100,1000,3913,84,2825,100,100,1000,6957,72,7241,165,127,1079,0
10078,93,21234,100,100,1000,14874,14,19335,100,100,1000,13297,29,28527,442,397,1193,14238,109,20646,371,316,1575,14923,49,29434,342,308,1116,10388,61,13958,333,280,1367,14178,51,33434,100,100,1000,10002,135,16847,100,100,1000,8560,81,13129,334,299,942,6851,98,6629,100,100,1000,1
5624,49,10443,100,100,1000,6230,38,9415,100,100,1000,4886,60,2017,100,100,1000,6937,47,6470,100,100,1000,4657,126,5186,100,100,1000,8509,158,8582,274,232,1101,6167,9,6112,100,100,1000,8537,138,11603,100,100,1000,3609,130,2883,347,311,1039,4809,98,4246,210,179,1109,0
10038,117,19873,100,100,1000,11742,132,19249,154,96,1009,11508,149,16560,214,184,999,14450,143,22042,236,210,932,9740,144,11926,351,311,1195,14939,2,38761,100,100,1000,15127,56,37210,100,100,1000,14111,150,22630,197,155,1285,9382,42,16172,100,100,1000,9128,8,13982,100,100,1000,0
7723,103,11675,100,100,1000,4089,48,9634,342,308,1116,7410,86,6352,156,122,1098,4409,158,3547,100,100,1000,8481,123,18036,100,100,1000,4283,145,8475,372,317,1471,7186,138,7109,233,186,1219,3767,51,2880,100,100,1000,4904,102,1728,267,224,1126,2990,84,3803,303,279,1018,1
13611,38,27819,100,100,1000,13919,43,37819,100,100,1000,14584,143,28711,100,100,1000,13984,41,27072,434,379,1542,14332,2,33935,231,184,1377,10907,145,19852,100,100,1000,17900,150,39363,139,110,1143,14276,53,20790,325,280,1316,10608,72,7575,100,100,1000,7191,15,7671,349,314,1194,1
18088,106,57647,259,219,1058,18328,19,37806,100,100,1000,23934,41,60811,100,100,1000,20254,38,69677,221,168,1802,15018,122,51431,100,100,1000,23262,11,70487,100,100,1000,29059,54,54501,445,371,1847,21005,30,66155,100,100,1000,13405,102,12904,100,100,1000,13051,157,26324,100,100,1000,1
11553,61,20964,100,100,1000,9250,47,13379,182,144,1149,12318,76,14053,303,279,1018,12464,86,23217,100,100,1000,11878,20,17368,412,380,1067,12012,75,27732,445,371,1847,15411,138,33750,401,367,1045,11762,159,24182,100,100,1000,10831,93,19519,277,209,1373,5948,101,6107,100,100,1000,1
10505,93,18661,177,138,1019,11989,74,15451,116,74,1225,9324,76,13069,201,164,1399,11614,47,14422,100,100,1000,11793,7,19560,107,62,1136,14196,107,16019,231,184,1377,13087,79,21163,162,124,1206,16681,30,38336,372,317,1471,6348,84,5652,174,135,1177,9448,13,9142,282,228,1597,0
4891,117,7051,100,100,1000,8767,90,4721,110,69,1145,4051,136,2031,100,100,1000,8091,144,7900,100,100,1000,6377,20,10562,412,380,1067,6376,111,4433,286,259,1014,6939,9,7031,296,269,1098,8264,54,10288,100,100,1000,4713,8,4512,100,100,1000,5168,15,4698,233,196,1147,0
5808,37,6272,100,100,1000,4866,90,6847,149,120,1098,7873,144,6537,371,316,1575,5565,39,3178,100,100,1000,6697,123,8139,100,100,1000,6686,134,11636,203,169,1002,7565,159,7285,188,147,1195,4920,150,4473,258,203,1480,4691,8,5036,347,311,1039,3731,98,3142,200,143,1341,1
9576,38,8828,100,100,1000,12171,105,13078,211,167,1234,10497,149,11907,100,100,1000,11254,60,13882,206,123,1240,10211,2,11951,112,66,999,10083,70,13693,145,112,1206,8615,51,9970,258,203,1480,11602,56,17655,100,100,1000,5862,55,8482,100,100,1000,10923,110,17963,100,100,1000,0
9603,32,13327,100,100,1000,6444,103,8108,412,380,1067,9310,31,9360,100,100,1000,6927,69,8079,100,100,1000,8498,124,9438,100,100,1000,8163,34,9729,100,100,1000,8790,51,9505,100,100,1000,6918,135,7435,100,100,1000,5626,130,3447,226,185,1099,5252,8,6725,100,100,1000,1
15696,11,39499,100,100,1000,8475,92,11857,100,100,1000,10922,144,10846,100,100,1000,9318,143,10165,100,100,1000,13668,48,34778,134,70,1437,12319,154,19786,148,81,1179,12002,50,21198,148,112,1020,10423,8,26076,100,100,1000,8237,46,7248,100,100,1000,7033,55,11234,100,100,1000,1
15275,37,25183,100,100,1000,6666,114,5249,100,100,1000,11499,143,12604,100,100,1000,13776,144,19168,100,100,1000,8732,162,12693,100,100,1000,9758,66,26100,419,380,1212,13436,56,34514,100,100,1000,14710,51,18563,139,97,1092,11679,110,24391,504,463,1003,7023,15,6647,100,100,1000,1
